n,collision_rate,pattern,height,avg_depth,balance_height,balance_size
550000,0,descending,45,23,0.476744,0.503185
550000,0,descending,49,23,0.402439,0.411765
550000,0,descending,45,23,0.511364,0.505952
550000,0,descending,44,22,0.511628,0.512048
550000,0,descending,47,23,0.494624,0.517241
550000,0,descending,48,23,0.472527,0.455621
550000,0,descending,51,24,0.6,0.609929
550000,0,descending,49,24,0.556818,0.550633
550000,0,descending,45,22,0.482759,0.475904
550000,0,descending,44,23,0.55,0.542484
550000,0,descending,48,24,0.521739,0.488095
550000,0,descending,45,22,0.494382,0.509091
550000,0,descending,45,23,0.505618,0.551948
550000,0,descending,45,23,0.488636,0.442308
550000,0,descending,45,23,0.505618,0.484663
550000,0,descending,45,23,0.505618,0.502924
550000,0,descending,46,23,0.5,0.506098
550000,0,descending,44,22,0.511628,0.518072
550000,0,descending,49,23,0.455556,0.447205
550000,0,descending,47,23,0.534091,0.512195
550000,0,descending,47,23,0.516484,0.531792
550000,0,descending,49,23,0.556818,0.568047
550000,0,descending,46,23,0.516854,0.509202
550000,0,descending,47,24,0.566265,0.585034
550000,0,descending,49,23,0.423529,0.412162
550000,0,descending,49,25,0.371795,0.330986
550000,0,descending,51,24,0.479592,0.455621
550000,0,descending,45,22,0.535714,0.52795
550000,0,descending,49,24,0.569767,0.568627
550000,0,descending,45,23,0.535714,0.5375
550000,0,descending,46,22,0.528736,0.509202
550000,0,descending,46,22,0.522727,0.506024
550000,0,descending,46,23,0.477273,0.470238
550000,0,descending,45,22,0.464286,0.469136
550000,0,descending,44,22,0.536585,0.535032
550000,0,descending,47,24,0.483516,0.528302
550000,0,descending,45,23,0.505618,0.515723
550000,0,descending,47,23,0.48913,0.508876
550000,0,descending,46,22,0.528736,0.517857
550000,0,descending,47,23,0.477778,0.5
550000,0,descending,43,23,0.505882,0.525974
550000,0,descending,50,23,0.418605,0.432099
550000,0,descending,47,23,0.5,0.506024
550000,0,descending,47,24,0.534091,0.487342
550000,0,descending,48,24,0.466667,0.465839
550000,0,descending,50,24,0.555556,0.544379
550000,0,descending,48,25,0.592593,0.553191
550000,0.01,descending,125,61,0.757576,0.722772
550000,0.01,descending,109,51,0.707792,0.670051
550000,0.01,descending,120,56,0.754717,0.695238
550000,0.01,descending,115,53,0.71875,0.691943
550000,0.01,descending,121,53,0.75625,0.696429
550000,0.01,descending,109,49,0.731544,0.6875
550000,0.01,descending,103,48,0.710345,0.635897
550000,0.01,descending,113,52,0.748344,0.672897
550000,0.01,descending,111,48,0.74,0.666667
550000,0.01,descending,119,56,0.73913,0.657658
550000,0.01,descending,118,55,0.7375,0.663594
550000,0.01,descending,116,60,0.734177,0.691244
550000,0.01,descending,122,57,0.743902,0.662281
550000,0.01,descending,115,54,0.71875,0.658768
550000,0.01,descending,113,53,0.748344,0.675
550000,0.01,descending,123,59,0.75,0.690909
550000,0.01,descending,112,52,0.736842,0.654028
550000,0.01,descending,115,51,0.751634,0.682927
550000,0.01,descending,112,55,0.722581,0.635897
550000,0.01,descending,118,54,0.742138,0.693396
550000,0.01,descending,104,47,0.732394,0.680203
550000,0.01,descending,107,48,0.722973,0.658291
550000,0.01,descending,122,62,0.753086,0.668161
550000,0.01,descending,131,59,0.770588,0.716814
550000,0.01,descending,110,57,0.723684,0.656863
550000,0.01,descending,101,47,0.716312,0.663265
550000,0.01,descending,119,56,0.73913,0.707547
550000,0.01,descending,104,47,0.679739,0.658291
550000,0.01,descending,107,55,0.722973,0.636816
550000,0.01,descending,127,64,0.747059,0.698198
550000,0.01,descending,121,56,0.765823,0.673267
550000,0.01,descending,118,54,0.698225,0.640909
550000,0.01,descending,118,57,0.7375,0.692661
550000,0.01,descending,110,51,0.723684,0.649533
550000,0.01,descending,108,55,0.715232,0.67
550000,0.01,descending,111,54,0.707006,0.654028
550000,0.01,descending,112,56,0.741722,0.660099
550000,0.01,descending,117,57,0.745223,0.691176
550000,0.01,descending,118,57,0.751592,0.690141
550000,0.01,descending,114,56,0.708075,0.673171
550000,0.01,descending,112,57,0.741722,0.647343
550000,0.01,descending,113,54,0.743421,0.660377
550000,0.01,descending,115,52,0.714286,0.683486
550000,0.01,descending,114,54,0.735484,0.674419
550000,0.01,descending,118,56,0.7375,0.678733
550000,0.01,descending,107,51,0.727891,0.666667
550000,0.01,descending,115,54,0.751634,0.674757
550000,0.01,descending,105,52,0.709459,0.678392
550000,0.01,descending,123,56,0.736527,0.699074
550000,0.01,descending,125,59,0.735294,0.670996
550000,0.1,descending,51,25,0.53125,0.51497
550000,0.1,descending,48,23,0.527473,0.49359
550000,0.1,descending,48,25,0.55814,0.532468
550000,0.1,descending,48,24,0.55814,0.547945
550000,0.1,descending,46,24,0.505495,0.620438
550000,0.1,descending,49,24,0.544444,0.521472
550000,0.1,descending,49,23,0.544444,0.526627
550000,0.1,descending,48,24,0.533333,0.554217
550000,0.1,descending,49,25,0.544444,0.612245
550000,0.1,descending,46,23,0.547619,0.546012
550000,0.1,descending,48,24,0.564706,0.575163
550000,0.1,descending,53,26,0.576087,0.52795
550000,0.1,descending,46,23,0.522727,0.535294
550000,0.1,descending,48,26,0.55814,0.592593
550000,0.1,descending,53,25,0.582418,0.553459
550000,0.1,descending,48,23,0.55814,0.546012
550000,0.1,descending,55,27,0.572917,0.52381
550000,0.1,descending,46,24,0.516854,0.565789
550000,0.1,descending,46,23,0.534884,0.51875
550000,0.1,descending,45,22,0.5,0.493976
550000,0.1,descending,50,23,0.531915,0.56129
550000,0.1,descending,49,23,0.563218,0.568862
550000,0.1,descending,49,23,0.590361,0.580645
550000,0.1,descending,51,26,0.593023,0.514085
550000,0.1,descending,47,24,0.552941,0.517483
550000,0.1,descending,53,24,0.56383,0.538462
550000,0.1,descending,49,24,0.550562,0.542169
550000,0.1,descending,51,26,0.573034,0.527027
550000,0.1,descending,49,25,0.550562,0.541935
550000,0.1,descending,55,26,0.572917,0.52381
550000,0.1,descending,48,23,0.533333,0.525316
550000,0.1,descending,48,23,0.539326,0.537037
550000,0.1,descending,55,25,0.572917,0.538462
550000,0.1,descending,50,26,0.555556,0.524691
550000,0.1,descending,46,23,0.516854,0.483444
550000,0.1,descending,52,25,0.536082,0.474684
550000,0.1,descending,53,25,0.576087,0.56051
550000,0.1,descending,50,25,0.537634,0.54321
550000,0.1,descending,45,24,0.523256,0.52795
550000,0.1,descending,50,24,0.537634,0.557692
550000,0.1,descending,50,24,0.549451,0.538462
550000,0.1,descending,47,24,0.566265,0.559748
550000,0.1,descending,46,24,0.494505,0.509554
550000,0.1,descending,46,24,0.541176,0.516556
550000,0.1,descending,48,24,0.505263,0.465409
550000,0.1,descending,50,25,0.574713,0.555556
550000,0.1,descending,47,24,0.534091,0.509317
550000,0.1,descending,47,24,0.54023,0.558282
550000,0.1,descending,46,24,0.505495,0.5
550000,0.1,descending,45,23,0.505618,0.450704
600000,0,random,48,24,0.4,0.384106
600000,0,random,47,22,0.52809,0.526946
600000,0,random,47,23,0.47191,0.472727
600000,0,random,44,23,0.53012,0.550633
600000,0,random,49,23,0.473118,0.49697
600000,0,random,45,23,0.482759,0.455696
600000,0,random,47,23,0.522222,0.506329
600000,0,random,46,23,0.567901,0.576923
600000,0,random,45,23,0.45122,0.45098
600000,0,random,52,23,0.422222,0.451807
600000,0,random,47,24,0.465909,0.460606
600000,0,random,47,24,0.465909,0.478261
600000,0,random,46,23,0.439024,0.410596
600000,0,random,49,23,0.467391,0.460606
600000,0,random,45,22,0.488636,0.465839
600000,0,random,50,24,0.555556,0.578313
600000,0,random,47,23,0.573171,0.564103
600000,0,random,46,23,0.528736,0.529762
600000,0,random,49,24,0.473118,0.409722
600000,0,random,48,23,0.533333,0.544379
600000,0,random,44,23,0.505747,0.508876
600000,0,random,48,24,0.460674,0.464052
600000,0,random,48,22,0.516129,0.520468
600000,0,random,46,23,0.488889,0.502924
600000,0,random,48,23,0.516129,0.528409
600000,0,random,47,24,0.534091,0.551515
600000,0,random,50,23,0.520833,0.520231
600000,0,random,46,22,0.494505,0.479769
600000,0,random,44,23,0.54321,0.535032
600000,0,random,53,26,0.616279,0.601351
600000,0,random,47,24,0.5,0.458333
600000,0,random,48,23,0.521739,0.506024
600000,0,random,50,24,0.526316,0.590604
600000,0,random,47,24,0.52809,0.535484
600000,0,random,48,24,0.494737,0.51634
600000,0,random,46,23,0.477273,0.515924
600000,0,random,44,23,0.482353,0.474684
600000,0,random,47,23,0.51087,0.494318
600000,0,random,46,23,0.522727,0.518519
600000,0,random,46,23,0.439024,0.390411
600000,0,random,49,23,0.544444,0.53012
600000,0,random,49,23,0.484211,0.491803
600000,0,random,45,23,0.505618,0.537975
600000,0,random,43,22,0.511905,0.518519
600000,0,random,46,24,0.567901,0.556338
600000,0,random,49,25,0.590361,0.58156
600000,0,random,49,24,0.489583,0.490683
600000,0,random,50,23,0.543478,0.52439
600000,0,random,48,23,0.551724,0.560241
600000,0,random,46,24,0.575,0.58
600000,0.01,random,49,23,0.461538,0.447853
600000,0.01,random,45,23,0.457831,0.435065
600000,0.01,random,50,24,0.404762,0.423077
600000,0.01,random,47,23,0.477778,0.459627
600000,0.01,random,48,24,0.6,0.597403
600000,0.01,random,47,24,0.626667,0.65
600000,0.01,random,45,23,0.488636,0.490683
600000,0.01,random,46,24,0.534884,0.597222
600000,0.01,random,46,24,0.676471,0.681818
600000,0.01,random,45,23,0.457831,0.467949
600000,0.01,random,44,23,0.488372,0.467105
600000,0.01,random,50,23,0.444444,0.448485
600000,0.01,random,57,24,0.581633,0.564972
600000,0.01,random,54,23,0.431579,0.43787
600000,0.01,random,50,24,0.568182,0.566474
600000,0.01,random,46,23,0.516854,0.506024
600000,0.01,random,46,24,0.567901,0.576159
600000,0.01,random,47,24,0.426829,0.431373
600000,0.01,random,45,23,0.476744,0.490909
600000,0.01,random,50,23,0.479167,0.508671
600000,0.01,random,51,26,0.451613,0.48503
600000,0.01,random,45,22,0.5,0.508772
600000,0.01,random,42,22,0.493976,0.496894
600000,0.01,random,47,23,0.453488,0.457317
600000,0.01,random,52,23,0.571429,0.551515
600000,0.01,random,49,24,0.5,0.481928
600000,0.01,random,45,23,0.470588,0.487654
600000,0.01,random,47,24,0.566265,0.565789
600000,0.01,random,47,23,0.477778,0.494048
600000,0.01,random,46,23,0.541176,0.540881
600000,0.01,random,48,24,0.435294,0.441558
600000,0.01,random,46,23,0.522727,0.508982
600000,0.01,random,49,23,0.538462,0.50303
600000,0.01,random,46,24,0.458824,0.469136
600000,0.01,random,50,24,0.549451,0.598726
600000,0.01,random,45,23,0.464286,0.466667
600000,0.01,random,43,23,0.5,0.490909
600000,0.01,random,49,23,0.515789,0.5
600000,0.01,random,44,23,0.488372,0.490683
600000,0.01,random,47,23,0.477778,0.45509
600000,0.01,random,44,22,0.494253,0.496855
600000,0.01,random,50,24,0.425287,0.41358
600000,0.01,random,45,23,0.488636,0.476471
600000,0.01,random,45,23,0.470588,0.487013
600000,0.01,random,44,23,0.5,0.515337
600000,0.01,random,51,23,0.53125,0.502857
600000,0.01,random,46,23,0.5,0.524096
600000,0.01,random,44,24,0.586667,0.603053
600000,0.01,random,46,23,0.5,0.5
600000,0.01,random,48,25,0.407407,0.421769
600000,0.1,random,42,22,0.506024,0.525641
600000,0.1,random,45,22,0.523256,0.539394
600000,0.1,random,50,24,0.404762,0.385621
600000,0.1,random,47,24,0.447059,0.42
600000,0.1,random,48,23,0.472527,0.494118
600000,0.1,random,47,23,0.573171,0.601307
600000,0.1,random,48,23,0.472527,0.484848
600000,0.1,random,45,22,0.482759,0.488235
600000,0.1,random,50,24,0.537634,0.5375
600000,0.1,random,48,24,0.55814,0.574194
600000,0.1,random,45,23,0.517241,0.517857
600000,0.1,random,56,25,0.615385,0.537931
600000,0.1,random,45,23,0.584416,0.602837
600000,0.1,random,49,25,0.576471,0.552632
600000,0.1,random,44,23,0.517647,0.524691
600000,0.1,random,49,24,0.569767,0.553333
600000,0.1,random,44,23,0.517647,0.527607
600000,0.1,random,44,23,0.511628,0.515924
600000,0.1,random,46,24,0.465116,0.449367
600000,0.1,random,47,24,0.51087,0.462963
600000,0.1,random,46,23,0.483146,0.484848
600000,0.1,random,46,23,0.516854,0.505882
600000,0.1,random,52,24,0.530612,0.536145
600000,0.1,random,45,23,0.476744,0.47205
600000,0.1,random,46,24,0.541176,0.519481
600000,0.1,random,48,23,0.505263,0.522222
600000,0.1,random,46,23,0.516854,0.517857
600000,0.1,random,46,23,0.477273,0.47619
600000,0.1,random,48,24,0.448276,0.443662
600000,0.1,random,48,23,0.483871,0.479532
600000,0.1,random,49,24,0.538462,0.51497
600000,0.1,random,48,23,0.6,0.605634
600000,0.1,random,47,23,0.47191,0.47093
600000,0.1,random,49,22,0.461538,0.465116
600000,0.1,random,51,24,0.50495,0.465116
600000,0.1,random,46,23,0.534884,0.521472
600000,0.1,random,48,23,0.472527,0.445122
600000,0.1,random,48,23,0.407407,0.422078
600000,0.1,random,45,23,0.482759,0.473054
600000,0.1,random,47,23,0.522222,0.512346
600000,0.1,random,44,23,0.5,0.497041
600000,0.1,random,50,23,0.468085,0.502924
600000,0.1,random,49,23,0.569767,0.582278
600000,0.1,random,44,23,0.488372,0.512346
600000,0.1,random,45,23,0.523256,0.56051
600000,0.1,random,45,23,0.542169,0.532051
600000,0.1,random,45,23,0.488636,0.460123
600000,0.1,random,49,23,0.467391,0.485549
600000,0.1,random,51,23,0.586207,0.5625
600000,0.1,random,46,23,0.471264,0.441558
600000,0,ascending,44,23,0.536585,0.551948
600000,0,ascending,50,23,0.473684,0.476744
600000,0,ascending,48,23,0.472527,0.461988
600000,0,ascending,48,24,0.460674,0.448718
600000,0,ascending,50,24,0.473684,0.478788
600000,0,ascending,50,24,0.404762,0.371622
600000,0,ascending,49,24,0.563218,0.587097
600000,0,ascending,45,22,0.482759,0.493976
600000,0,ascending,48,23,0.44186,0.441718
600000,0,ascending,45,23,0.464286,0.434483
600000,0,ascending,48,23,0.5,0.497175
600000,0,ascending,44,23,0.5,0.505952
600000,0,ascending,53,23,0.459184,0.478022
600000,0,ascending,44,23,0.505747,0.518072
600000,0,ascending,50,23,0.39759,0.408805
600000,0,ascending,44,23,0.494253,0.46875
600000,0,ascending,45,23,0.535714,0.559211
600000,0,ascending,50,23,0.444444,0.464286
600000,0,ascending,46,23,0.458824,0.433962
600000,0,ascending,49,23,0.443182,0.444444
600000,0,ascending,49,23,0.544444,0.52795
600000,0,ascending,45,23,0.523256,0.518519
600000,0,ascending,45,23,0.470588,0.45625
600000,0,ascending,49,24,0.5,0.467836
600000,0,ascending,46,23,0.465116,0.46988
600000,0,ascending,47,23,0.516484,0.493827
600000,0,ascending,48,23,0.392405,0.387755
600000,0,ascending,45,22,0.517241,0.512346
600000,0,ascending,45,22,0.517241,0.539394
600000,0,ascending,43,22,0.481928,0.484277
600000,0,ascending,49,23,0.550562,0.529762
600000,0,ascending,46,23,0.516854,0.523256
600000,0,ascending,44,23,0.421053,0.4
600000,0,ascending,47,24,0.47191,0.406667
600000,0,ascending,47,24,0.5875,0.578947
600000,0,ascending,48,23,0.454545,0.447853
600000,0,ascending,48,24,0.392405,0.391026
600000,0,ascending,46,25,0.560976,0.576159
600000,0,ascending,44,23,0.488372,0.475904
600000,0,ascending,46,23,0.352113,0.333333
600000,0,ascending,48,24,0.460674,0.487654
600000,0,ascending,48,23,0.478261,0.484472
600000,0,ascending,46,23,0.477273,0.50625
600000,0,ascending,47,23,0.447059,0.454545
600000,0,ascending,48,24,0.55814,0.573171
600000,0,ascending,47,23,0.516484,0.558282
600000,0,ascending,47,23,0.534091,0.553571
600000,0,ascending,49,24,0.416667,0.44
600000,0,ascending,47,23,0.5,0.517241
600000,0,ascending,46,24,0.657143,0.661654
600000,0.01,ascending,55,26,0.528846,0.573248
600000,0.01,ascending,60,29,0.606061,0.576159
600000,0.01,ascending,63,30,0.483607,0.483333
600000,0.01,ascending,64,32,0.680851,0.659864
600000,0.01,ascending,79,30,0.617188,0.55
600000,0.01,ascending,77,33,0.407692,0.436548
600000,0.01,ascending,75,30,0.694444,0.647059
600000,0.01,ascending,57,29,0.619565,0.540541
600000,0.01,ascending,61,25,0.570093,0.545918
600000,0.01,ascending,57,27,0.619565,0.654545
600000,0.01,ascending,62,29,0.409524,0.436364
600000,0.01,ascending,55,28,0.485981,0.482759
600000,0.01,ascending,62,30,0.409524,0.406977
600000,0.01,ascending,66,28,0.410714,0.4
600000,0.01,ascending,61,29,0.622449,0.616352
600000,0.01,ascending,66,33,0.258427,0.252874
600000,0.01,ascending,74,35,0.478873,0.475
600000,0.01,ascending,72,30,0.4,0.423729
600000,0.01,ascending,57,27,0.435644,0.444444
600000,0.01,ascending,61,28,0.570093,0.582474
600000,0.01,ascending,54,26,0.475728,0.517045
600000,0.01,ascending,55,28,0.360465,0.381579
600000,0.01,ascending,63,32,0.63,0.59375
600000,0.01,ascending,73,30,0.634783,0.605556
600000,0.01,ascending,89,36,0.723577,0.712919
600000,0.01,ascending,67,32,0.446281,0.475248
600000,0.01,ascending,64,30,0.384615,0.392045
600000,0.01,ascending,61,28,0.377551,0.426752
600000,0.01,ascending,54,26,0.509434,0.476684
600000,0.01,ascending,61,28,0.39,0.466258
600000,0.01,ascending,86,36,0.716667,0.690217
600000,0.01,ascending,73,33,0.688679,0.612121
600000,0.01,ascending,58,27,0.630435,0.588608
600000,0.01,ascending,51,26,0.413793,0.411765
600000,0.01,ascending,68,29,0.387387,0.449198
600000,0.01,ascending,66,27,0.377358,0.409938
600000,0.01,ascending,62,29,0.373737,0.435897
600000,0.01,ascending,67,28,0.464,0.5
600000,0.01,ascending,61,29,0.504132,0.517241
600000,0.01,ascending,62,26,0.398058,0.448276
600000,0.01,ascending,74,29,0.339286,0.364583
600000,0.01,ascending,65,27,0.46281,0.477387
600000,0.01,ascending,51,24,0.515152,0.513369
600000,0.01,ascending,59,29,0.351648,0.394737
600000,0.01,ascending,62,28,0.696629,0.695906
600000,0.01,ascending,63,29,0.623762,0.617647
600000,0.01,ascending,67,32,0.663366,0.569536
600000,0.01,ascending,66,28,0.435897,0.45933
600000,0.01,ascending,67,30,0.40708,0.372549
600000,0.01,ascending,59,27,0.458716,0.431818
600000,0.1,ascending,46,23,0.488889,0.47561
600000,0.1,ascending,45,23,0.505618,0.514793
600000,0.1,ascending,46,23,0.575,0.575163
600000,0.1,ascending,52,25,0.373494,0.366667
600000,0.1,ascending,51,26,0.426966,0.413333
600000,0.1,ascending,55,26,0.597826,0.553459
600000,0.1,ascending,44,23,0.5,0.503185
600000,0.1,ascending,52,23,0.571429,0.570588
600000,0.1,ascending,51,26,0.43956,0.455782
600000,0.1,ascending,57,28,0.337209,0.421875
600000,0.1,ascending,48,22,0.516129,0.508287
600000,0.1,ascending,50,25,0.568182,0.588235
600000,0.1,ascending,50,25,0.462366,0.471831
600000,0.1,ascending,50,25,0.561798,0.551948
600000,0.1,ascending,46,23,0.452381,0.45
600000,0.1,ascending,48,23,0.527473,0.51497
600000,0.1,ascending,49,26,0.556818,0.536913
600000,0.1,ascending,51,25,0.413793,0.386667
600000,0.1,ascending,50,26,0.581395,0.566176
600000,0.1,ascending,54,26,0.627907,0.62
600000,0.1,ascending,47,24,0.405063,0.37415
600000,0.1,ascending,44,23,0.511628,0.518072
600000,0.1,ascending,47,25,0.433735,0.456954
600000,0.1,ascending,51,27,0.607143,0.551724
600000,0.1,ascending,50,23,0.537634,0.526316
600000,0.1,ascending,50,25,0.588235,0.587097
600000,0.1,ascending,49,24,0.510417,0.454545
600000,0.1,ascending,50,25,0.411765,0.409396
600000,0.1,ascending,48,24,0.421687,0.431373
600000,0.1,ascending,49,24,0.590361,0.575949
600000,0.1,ascending,49,24,0.436782,0.420382
600000,0.1,ascending,52,26,0.341772,0.333333
600000,0.1,ascending,48,23,0.539326,0.512821
600000,0.1,ascending,46,23,0.511111,0.497006
600000,0.1,ascending,48,25,0.578313,0.541667
600000,0.1,ascending,45,23,0.464286,0.465839
600000,0.1,ascending,47,24,0.52809,0.512195
600000,0.1,ascending,53,26,0.376471,0.4
600000,0.1,ascending,49,24,0.467391,0.5
600000,0.1,ascending,50,25,0.425287,0.458065
600000,0.1,ascending,48,25,0.551724,0.556291
600000,0.1,ascending,50,23,0.60241,0.603896
600000,0.1,ascending,49,25,0.436782,0.480263
600000,0.1,ascending,45,23,0.523256,0.487179
600000,0.1,ascending,46,24,0.465116,0.472973
600000,0.1,ascending,49,25,0.569767,0.573333
600000,0.1,ascending,47,23,0.494624,0.470588
600000,0.1,ascending,56,24,0.391304,0.412903
600000,0.1,ascending,48,24,0.494737,0.481481
600000,0.1,ascending,49,25,0.449438,0.481707
600000,0,descending,47,23,0.54023,0.551282
600000,0,descending,46,23,0.505495,0.511364
600000,0,descending,46,23,0.511111,0.523529
600000,0,descending,45,23,0.5,0.505952
600000,0,descending,49,24,0.563218,0.563636
600000,0,descending,48,23,0.516129,0.542683
600000,0,descending,48,24,0.516129,0.5
600000,0,descending,46,23,0.488889,0.491124
600000,0,descending,50,23,0.450549,0.470588
600000,0,descending,48,23,0.527473,0.502924
600000,0,descending,45,23,0.5,0.482143
600000,0,descending,44,22,0.517647,0.551282
600000,0,descending,46,23,0.477273,0.490909
600000,0,descending,53,23,0.552083,0.551515
600000,0,descending,46,23,0.477273,0.482143
600000,0,descending,46,23,0.488889,0.5
600000,0,descending,52,25,0.553191,0.554878
600000,0,descending,48,24,0.448276,0.439024
600000,0,descending,43,23,0.52439,0.54902
600000,0,descending,49,24,0.544444,0.56213
600000,0,descending,48,23,0.448276,0.437126
600000,0,descending,47,24,0.516484,0.50303
600000,0,descending,49,24,0.590361,0.584906
600000,0,descending,48,23,0.466667,0.478261
600000,0,descending,45,23,0.505618,0.51497
600000,0,descending,47,24,0.54023,0.529032
600000,0,descending,48,24,0.527473,0.518293
600000,0,descending,47,24,0.54023,0.509554
600000,0,descending,46,24,0.477273,0.487654
600000,0,descending,47,24,0.483516,0.478261
600000,0,descending,46,23,0.452381,0.436709
600000,0,descending,45,23,0.511364,0.508772
600000,0,descending,46,23,0.511111,0.52907
600000,0,descending,46,23,0.477273,0.532895
600000,0,descending,50,24,0.581395,0.540741
600000,0,descending,50,24,0.561798,0.535032
600000,0,descending,49,24,0.538462,0.554878
600000,0,descending,50,25,0.684932,0.786325
600000,0,descending,45,23,0.5,0.520958
600000,0,descending,47,24,0.48913,0.370629
600000,0,descending,43,22,0.5,0.487952
600000,0,descending,50,23,0.526316,0.517241
600000,0,descending,44,23,0.5,0.488095
600000,0,descending,49,24,0.538462,0.526946
600000,0,descending,44,23,0.517647,0.432624
600000,0,descending,47,23,0.45977,0.465839
600000,0,descending,50,24,0.479167,0.478528
600000,0,descending,50,24,0.39759,0.398649
600000,0,descending,48,23,0.521739,0.5625
600000,0,descending,47,23,0.546512,0.536145
600000,0.01,descending,119,56,0.753165,0.705069
600000,0.01,descending,122,56,0.73494,0.68018
600000,0.01,descending,118,58,0.742138,0.671296
600000,0.01,descending,121,54,0.737805,0.706977
600000,0.01,descending,118,57,0.706587,0.681818
600000,0.01,descending,119,56,0.753165,0.673077
600000,0.01,descending,111,54,0.72549,0.692308
600000,0.01,descending,127,62,0.751479,0.69469
600000,0.01,descending,115,59,0.714286,0.682243
600000,0.01,descending,125,60,0.766871,0.730769
600000,0.01,descending,111,54,0.716129,0.64486
600000,0.01,descending,112,55,0.732026,0.647887
600000,0.01,descending,127,60,0.76506,0.705607
600000,0.01,descending,119,55,0.753165,0.674208
600000,0.01,descending,95,47,0.698529,0.636872
600000,0.01,descending,126,59,0.763636,0.69163
600000,0.01,descending,116,59,0.763158,0.661905
600000,0.01,descending,123,58,0.773585,0.698276
600000,0.01,descending,118,57,0.766234,0.674528
600000,0.01,descending,105,52,0.729167,0.668317
600000,0.01,descending,118,59,0.751592,0.665198
600000,0.01,descending,100,49,0.719424,0.677725
600000,0.01,descending,109,51,0.731544,0.668246
600000,0.01,descending,119,58,0.748428,0.665158
600000,0.01,descending,103,52,0.741007,0.655172
600000,0.01,descending,115,49,0.756579,0.678733
600000,0.01,descending,123,58,0.759259,0.68599
600000,0.01,descending,117,56,0.717791,0.716346
600000,0.01,descending,125,59,0.771605,0.692982
600000,0.01,descending,110,52,0.733333,0.671429
600000,0.01,descending,117,59,0.75974,0.683962
600000,0.01,descending,113,55,0.743421,0.660194
600000,0.01,descending,127,62,0.779141,0.75
600000,0.01,descending,110,56,0.743243,0.673367
600000,0.01,descending,114,58,0.735484,0.658537
600000,0.01,descending,103,51,0.725352,0.67
600000,0.01,descending,104,50,0.722222,0.666667
600000,0.01,descending,122,58,0.743902,0.697368
600000,0.01,descending,121,62,0.75625,0.697248
600000,0.01,descending,112,56,0.761905,0.736559
600000,0.01,descending,113,49,0.738562,0.662162
600000,0.01,descending,112,54,0.741722,0.677725
600000,0.01,descending,123,63,0.763975,0.727273
600000,0.01,descending,129,62,0.772455,0.714932
600000,0.01,descending,124,58,0.770186,0.677725
600000,0.01,descending,107,56,0.722973,0.671642
600000,0.01,descending,128,64,0.785276,0.687783
600000,0.01,descending,114,54,0.765101,0.686916
600000,0.01,descending,124,55,0.760736,0.729469
600000,0.01,descending,104,47,0.722222,0.674877
600000,0.1,descending,45,23,0.494382,0.491018
600000,0.1,descending,52,26,0.553191,0.512821
600000,0.1,descending,46,23,0.483146,0.490909
600000,0.1,descending,48,24,0.527473,0.535294
600000,0.1,descending,48,24,0.551724,0.552941
600000,0.1,descending,47,24,0.546512,0.550898
600000,0.1,descending,47,23,0.505376,0.542683
600000,0.1,descending,51,24,0.586207,0.577922
600000,0.1,descending,51,26,0.593023,0.555556
600000,0.1,descending,46,23,0.516854,0.539877
600000,0.1,descending,51,25,0.542553,0.540698
600000,0.1,descending,46,24,0.458824,0.477707
600000,0.1,descending,49,25,0.526882,0.538462
600000,0.1,descending,52,24,0.590909,0.559748
600000,0.1,descending,48,24,0.516129,0.5125
600000,0.1,descending,52,24,0.565217,0.538922
600000,0.1,descending,46,23,0.554217,0.559006
600000,0.1,descending,49,24,0.550562,0.513158
600000,0.1,descending,46,23,0.534884,0.548193
600000,0.1,descending,51,24,0.566667,0.55
600000,0.1,descending,53,25,0.53,0.475309
600000,0.1,descending,53,24,0.56383,0.542683
600000,0.1,descending,53,25,0.56383,0.560241
600000,0.1,descending,48,23,0.545455,0.548193
600000,0.1,descending,52,25,0.536082,0.573248
600000,0.1,descending,49,24,0.526882,0.554217
600000,0.1,descending,48,25,0.551724,0.563758
600000,0.1,descending,45,24,0.529412,0.57931
600000,0.1,descending,49,23,0.544444,0.515528
600000,0.1,descending,52,24,0.553191,0.503268
600000,0.1,descending,49,25,0.576471,0.554054
600000,0.1,descending,48,25,0.533333,0.536424
600000,0.1,descending,47,23,0.494624,0.505952
600000,0.1,descending,46,24,0.547619,0.56875
600000,0.1,descending,53,24,0.557895,0.583333
600000,0.1,descending,50,25,0.543478,0.546012
600000,0.1,descending,55,26,0.578947,0.56962
600000,0.1,descending,48,24,0.551724,0.522581
600000,0.1,descending,52,25,0.577778,0.553571
600000,0.1,descending,50,24,0.561798,0.524691
600000,0.1,descending,49,24,0.576471,0.551282
600000,0.1,descending,49,25,0.521277,0.487654
600000,0.1,descending,50,24,0.549451,0.533333
600000,0.1,descending,45,23,0.505618,0.514451
600000,0.1,descending,48,24,0.539326,0.518987
600000,0.1,descending,50,25,0.555556,0.47973
600000,0.1,descending,45,23,0.511364,0.547771
600000,0.1,descending,45,24,0.505618,0.525316
600000,0.1,descending,49,24,0.544444,0.5375
600000,0.1,descending,48,23,0.527473,0.508671
650000,0,random,47,24,0.566265,0.572327
650000,0,random,43,23,0.5,0.515337
650000,0,random,47,23,0.534091,0.51497
650000,0,random,44,23,0.494253,0.503106
